"","Region","Square","Species","Max_BE","BE_Category","Sq_number","Num_PC","Percent_PC","Abundance","Num_of_Squares","fill","stroke"
"1","1","11NQ59","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"2","1","11NQ79","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"3","1","11NQ88","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"4","1","11NR74","Calliope Hummingbird","D","PROB","1","1","10.0","0.3","1","#FFFF00","#FFFF00"
"5","1","11NR80","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"6","1","11NR85","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"7","1","11NR91","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"8","1","11NR92","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"9","1","11PQ07","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"10","1","11PQ17","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"11","1","11PQ18","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"12","1","11PQ25","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"13","1","11PQ27","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"14","1","11PQ28","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"15","1","11PQ34","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"16","1","11PQ35","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"17","1","11PQ36","Calliope Hummingbird","D","PROB","1","2","20.0","0.2","1","#FFFF00","#FFFF00"
"18","1","11PQ38","Calliope Hummingbird","D","PROB","1","1","5.0","0.05","1","#FFFF00","#FFFF00"
"19","1","11PQ39","Calliope Hummingbird","H","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"20","1","11PQ42","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"21","1","11PQ43","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"22","1","11PQ46","Calliope Hummingbird","D","PROB","1","1","6.67","0.1333","1","#FFFF00","#FFFF00"
"23","1","11PQ47","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"24","1","11PQ48","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"25","1","11PQ49","Calliope Hummingbird","H","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"26","1","11PQ58","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"27","1","11PQ66","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"28","1","11PQ74","Calliope Hummingbird","H","POSS","1","1","6.25","0.0625","1","#FFA500","#FFA500"
"29","1","11PR00","Calliope Hummingbird","M","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"30","1","11PR01","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"31","1","11PR05","Calliope Hummingbird","H","POSS","1","1","5.56","0.0556","1","#FFA500","#FFA500"
"32","1","11PR20","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"33","1","11PR50","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"34","2","11NR76","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"35","2","11NR77","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"36","2","11NR79","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"37","2","11NR96","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"38","2","11NR97","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"39","2","11NS43","Calliope Hummingbird","H","POSS","1","1","4.35","0.0435","1","#FFA500","#FFA500"
"40","2","11NS44","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"41","2","11NS60","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"42","2","11NS65","Calliope Hummingbird","A","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"43","2","11NS67","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"44","3","11NQ03","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"45","3","11NQ05","Calliope Hummingbird","H","POSS","1","1","3.33","0.0333","1","#FFA500","#FFA500"
"46","3","11NQ14","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"47","3","11NQ17","Calliope Hummingbird","S","POSS","1","2","66.67","1.0","1","#FFA500","#FFA500"
"48","3","11NQ18","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"49","3","11NQ23","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"50","3","11NQ24","Calliope Hummingbird","D","PROB","1","1","5.56","0.0556","1","#FFFF00","#FFFF00"
"51","3","11NQ32","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"52","3","11NQ33","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"53","3","11NQ34","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"54","3","11NQ43","Calliope Hummingbird","D","PROB","1","1","8.33","0.0833","1","#FFFF00","#FFFF00"
"55","3","11NQ53","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"56","3","11NQ54","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"57","3","11NQ63","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"58","3","11NR10","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"59","4","11LR95","Calliope Hummingbird","H","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"60","4","11MQ18","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"61","4","11MQ19","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"62","4","11MQ27","Calliope Hummingbird","H","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"63","4","11MQ28","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"64","4","11MQ32","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"65","4","11MQ33","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"66","4","11MQ36","Calliope Hummingbird","D","PROB","1","1","6.25","0.0625","1","#FFFF00","#FFFF00"
"67","4","11MQ43","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"68","4","11MQ44","Calliope Hummingbird","H","POSS","1","1","5.88","0.0588","1","#FFA500","#FFA500"
"69","4","11MQ45","Calliope Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"70","4","11MQ52","Calliope Hummingbird","AE","CONF","1","2","13.33","0.1333","1","#FF0000","#FF0000"
"71","4","11MQ53","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"72","4","11MQ55","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"73","4","11MQ56","Calliope Hummingbird","D","PROB","1","2","12.5","0.125","1","#FFFF00","#FFFF00"
"74","4","11MQ63","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"75","4","11MQ64","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"76","4","11MQ67","Calliope Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"77","4","11MQ68","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"78","4","11MQ78","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"79","4","11MQ83","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"80","4","11MQ85","Calliope Hummingbird","H","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"81","4","11MQ86","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"82","4","11MQ89","Calliope Hummingbird","NB","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"83","4","11MQ99","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"84","4","11MR11","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"85","4","11MR22","Calliope Hummingbird","AE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"86","4","11MR33","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"87","4","11MR40","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"88","4","11MR46","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"89","4","11MR60","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"90","4","11MR61","Calliope Hummingbird","H","POSS","1","1","5.56","0.0556","1","#FFA500","#FFA500"
"91","4","11MR74","Calliope Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"92","4","11MR89","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"93","4","11NR00","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"94","4","11NR01","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"95","4","11NR02","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"96","4","11NR04","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"97","4","11NR05","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"98","4","11NR06","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"99","5","10GV14","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"100","5","10GV15","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"101","5","10GV17","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"102","5","11KQ85","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"103","5","11KQ93","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"104","5","11KQ94","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"105","5","11KQ95","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"106","5","11KQ96","Calliope Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"107","5","11KQ97","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"108","5","11KQ98","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"109","5","11KQ99","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"110","5","11KR80","Calliope Hummingbird","S","POSS","1","4","22.22","0.2778","1","#FFA500","#FFA500"
"111","5","11KR90","Calliope Hummingbird","S","POSS","1","4","25.0","0.25","1","#FFA500","#FFA500"
"112","5","11LQ03","Calliope Hummingbird","H","POSS","1","1","0.6","0.006","1","#FFA500","#FFA500"
"113","5","11LQ04","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"114","5","11LQ05","Calliope Hummingbird","H","POSS","1","1","1.06","0.0106","1","#FFA500","#FFA500"
"115","5","11LQ06","Calliope Hummingbird","D","PROB","1","1","0.96","0.0096","1","#FFFF00","#FFFF00"
"116","5","11LQ07","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"117","5","11LQ08","Calliope Hummingbird","AE","CONF","1","2","12.5","0.1875","1","#FF0000","#FF0000"
"118","5","11LQ09","Calliope Hummingbird","FY","CONF","1","2","10.0","0.1","1","#FF0000","#FF0000"
"119","5","11LQ13","Calliope Hummingbird","NY","CONF","1","1","0.76","0.0076","1","#FF0000","#FF0000"
"120","5","11LQ14","Calliope Hummingbird","NB","CONF","1","1","1.28","0.0128","1","#FF0000","#FF0000"
"121","5","11LQ15","Calliope Hummingbird","FY","CONF","1","1","3.13","0.0313","1","#FF0000","#FF0000"
"122","5","11LQ16","Calliope Hummingbird","A","PROB","1","3","18.75","0.25","1","#FFFF00","#FFFF00"
"123","5","11LQ17","Calliope Hummingbird","D","PROB","1","4","25.0","0.4375","1","#FFFF00","#FFFF00"
"124","5","11LQ18","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"125","5","11LQ19","Calliope Hummingbird","NY","CONF","1","1","6.67","0.0667","1","#FF0000","#FF0000"
"126","5","11LQ23","Calliope Hummingbird","T","PROB","1","1","6.67","0.0667","1","#FFFF00","#FFFF00"
"127","5","11LQ24","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"128","5","11LQ25","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"129","5","11LQ28","Calliope Hummingbird","NB","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"130","5","11LQ46","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"131","5","11LQ52","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"132","5","11LQ53","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"133","5","11LQ54","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"134","5","11LQ55","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"135","5","11LQ62","Calliope Hummingbird","D","PROB","1","2","13.33","0.1333","1","#FFFF00","#FFFF00"
"136","5","11LQ63","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"137","5","11LQ65","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"138","5","11LQ66","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"139","5","11LQ67","Calliope Hummingbird","D","PROB","1","2","12.5","0.125","1","#FFFF00","#FFFF00"
"140","5","11LQ68","Calliope Hummingbird","D","PROB","1","2","12.5","0.25","1","#FFFF00","#FFFF00"
"141","5","11LQ69","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"142","5","11LQ73","Calliope Hummingbird","D","PROB","1","3","18.75","0.1875","1","#FFFF00","#FFFF00"
"143","5","11LQ74","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"144","5","11LQ79","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"145","5","11LQ84","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"146","5","11LQ93","Calliope Hummingbird","H","POSS","1","2","13.33","0.1333","1","#FFA500","#FFA500"
"147","5","11LQ94","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"148","5","11LQ96","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"149","5","11LQ97","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"150","5","11LQ98","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"151","5","11LR00","Calliope Hummingbird","S","POSS","1","3","16.67","0.1667","1","#FFA500","#FFA500"
"152","5","11LR10","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"153","5","11LR70","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"154","5","11MQ13","Calliope Hummingbird","NY","CONF","1","1","7.14","0.0714","1","#FF0000","#FF0000"
"155","5","11MQ14","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"156","6","11KR91","Calliope Hummingbird","H","POSS","1","1","6.25","0.0625","1","#FFA500","#FFA500"
"157","6","11LR01","Calliope Hummingbird","S","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"158","6","11LR02","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"159","6","11LR04","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"160","6","11LR11","Calliope Hummingbird","AE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"161","6","11LR12","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"162","6","11LR13","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"163","6","11LR21","Calliope Hummingbird","D","PROB","1","2","13.33","0.1333","1","#FFFF00","#FFFF00"
"164","6","11LR22","Calliope Hummingbird","NB","CONF","1","1","6.25","0.0625","1","#FF0000","#FF0000"
"165","6","11LR23","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"166","6","11LR24","Calliope Hummingbird","FY","CONF","1","3","30.0","0.3","1","#FF0000","#FF0000"
"167","6","11LR25","Calliope Hummingbird","D","PROB","1","1","9.09","0.0909","1","#FFFF00","#FFFF00"
"168","6","11LR31","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"169","6","11LR32","Calliope Hummingbird","D","PROB","1","1","6.67","0.0667","1","#FFFF00","#FFFF00"
"170","6","11LR33","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"171","6","11LR34","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"172","6","11LR35","Calliope Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"173","6","11LR41","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"174","6","11LR42","Calliope Hummingbird","H","POSS","1","3","20.0","0.2","1","#FFA500","#FFA500"
"175","6","11LR52","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"176","6","11LR65","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"177","7","11LR09","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"178","7","11LR26","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"179","7","11LR36","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"180","7","11LR37","Calliope Hummingbird","FY","CONF","1","1","6.67","0.0667","1","#FF0000","#FF0000"
"181","7","11LR39","Calliope Hummingbird","S","POSS","1","1","9.09","0.0909","1","#FFA500","#FFA500"
"182","7","11LR46","Calliope Hummingbird","NB","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"183","7","11LR47","Calliope Hummingbird","NY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"184","7","11LR48","Calliope Hummingbird","V","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"185","7","11LR49","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"186","7","11LR56","Calliope Hummingbird","A","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"187","7","11LR57","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"188","7","11LR67","Calliope Hummingbird","B","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"189","8","10FA41","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"190","8","10FA43","Calliope Hummingbird","FY","CONF","1","1","6.67","0.1333","1","#FF0000","#FF0000"
"191","8","10FA44","Calliope Hummingbird","D","PROB","1","3","18.75","0.25","1","#FFFF00","#FFFF00"
"192","8","10FA45","Calliope Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"193","8","10FA51","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"194","8","10FA53","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"195","8","10FA54","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"196","8","10FA55","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"197","8","10FA56","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"198","8","10FA60","Calliope Hummingbird","D","PROB","1","1","6.25","0.0625","1","#FFFF00","#FFFF00"
"199","8","10FA62","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"200","8","10FA63","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"201","8","10FA64","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"202","8","10FA70","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"203","8","10FA72","Calliope Hummingbird","H","POSS","1","1","6.67","0.0667","1","#FFA500","#FFA500"
"204","8","10FA73","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"205","8","10FA74","Calliope Hummingbird","NB","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"206","8","10FA75","Calliope Hummingbird","D","PROB","1","1","6.25","0.0625","1","#FFFF00","#FFFF00"
"207","8","10FA87","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"208","8","10FA96","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"209","8","10FV53","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"210","8","10FV63","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"211","8","10FV65","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"212","8","10FV68","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"213","8","10FV69","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"214","8","10FV76","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"215","8","10FV77","Calliope Hummingbird","S","POSS","1","1","9.09","0.0909","1","#FFA500","#FFA500"
"216","8","10FV78","Calliope Hummingbird","D","PROB","1","1","6.67","0.0667","1","#FFFF00","#FFFF00"
"217","8","10FV79","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"218","8","10FV86","Calliope Hummingbird","H","POSS","1","1","6.25","0.0625","1","#FFA500","#FFA500"
"219","8","10FV87","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"220","8","10FV88","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"221","8","10FV89","Calliope Hummingbird","AE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"222","8","10FV93","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"223","8","10FV94","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"224","8","10FV97","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"225","8","10FV98","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"226","8","10GV03","Calliope Hummingbird","V","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"227","8","10GV04","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"228","8","10GV07","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"229","9","10FA59","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"230","9","10FA79","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"231","9","10FB21","Calliope Hummingbird","H","POSS","1","1","9.09","0.0909","1","#FFA500","#FFA500"
"232","9","10FB22","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"233","9","10FB23","Calliope Hummingbird","H","POSS","1","1","8.33","0.0833","1","#FFA500","#FFA500"
"234","9","10FB44","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"235","9","10FB51","Calliope Hummingbird","H","POSS","1","1","7.14","0.0714","1","#FFA500","#FFA500"
"236","9","10FB52","Calliope Hummingbird","H","POSS","1","1","8.33","0.0833","1","#FFA500","#FFA500"
"237","9","10FB53","Calliope Hummingbird","NB","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"238","9","10FB63","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"239","9","10FB72","Calliope Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"240","9","10FB73","Calliope Hummingbird","D","PROB","1","1","4.0","0.04","1","#FFFF00","#FFFF00"
"241","9","10FB80","Calliope Hummingbird","D","PROB","1","2","20.0","0.2","1","#FFFF00","#FFFF00"
"242","9","10FB81","Calliope Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"243","9","10FB83","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"244","9","10FB90","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"245","9","10FB91","Calliope Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"246","9","10FB92","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"247","9","10FB93","Calliope Hummingbird","H","POSS","1","1","7.14","0.0714","1","#FFA500","#FFA500"
"248","9","10FB94","Calliope Hummingbird","D","PROB","1","2","22.22","0.2222","1","#FFFF00","#FFFF00"
"249","9","10FB95","Calliope Hummingbird","H","POSS","1","1","8.33","0.0833","1","#FFA500","#FFA500"
"250","9","10FB96","Calliope Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"251","9","10FB97","Calliope Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
