"","Region","Square","Species","Max_BE","BE_Category","Sq_number","Num_PC","Percent_PC","Abundance","Num_of_Squares","fill","stroke"
"52","4","11NR06","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"53","5","11KQ85","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"54","5","11LQ06","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"55","5","11LQ07","Black-chinned Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"56","5","11LQ08","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"57","5","11LQ13","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"58","5","11LQ14","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"59","5","11LQ15","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"60","5","11LQ16","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"61","5","11LQ18","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"62","5","11LQ19","Black-chinned Hummingbird","D","PROB","1","1","6.67","0.0667","1","#FFFF00","#FFFF00"
"63","5","11LQ23","Black-chinned Hummingbird","T","PROB","1","2","13.33","0.1333","1","#FFFF00","#FFFF00"
"64","5","11LQ24","Black-chinned Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"65","5","11LQ54","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"66","5","11LQ63","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"67","5","11LQ66","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"68","5","11LQ68","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"69","5","11LQ93","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"70","5","11LQ94","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"71","5","11LR10","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"72","5","11MQ13","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"73","6","11LR22","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"74","6","11LR24","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"75","6","11LR25","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"76","6","11LR32","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"77","6","11LR33","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"78","6","11LR34","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"79","7","11LR37","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"80","7","11LR46","Black-chinned Hummingbird","A","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"81","7","11LR47","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"82","7","11LR48","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"83","7","11LR49","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"84","7","11LR56","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"85","7","11LR57","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"86","7","11LS70","Black-chinned Hummingbird","H","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"87","8","10FA43","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"88","8","10FA52","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"89","8","10FA53","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"90","8","10FA85","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"91","8","10FA86","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"92","8","10FV77","Black-chinned Hummingbird","NB","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"93","8","10FV78","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"94","8","10FV79","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"95","8","10FV88","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"96","8","10FV89","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"97","8","10FV97","Black-chinned Hummingbird","H","POSS","1","1","9.09","0.0909","1","#FFA500","#FFA500"
"98","8","10FV98","Black-chinned Hummingbird","NE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"99","9","10FB62","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"100","9","10FB72","Black-chinned Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"101","9","10FB81","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"102","9","10FC90","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"103","9","10GC03","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"104","9","11LS00","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"105","9","11LS01","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"106","9","11LS02","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"107","9","11LS03","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"108","10","11LS13","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"109","10","11LS23","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"110","10","11LS30","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"111","10","11LS32","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"112","10","11LS34","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"113","10","11LS40","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"114","10","11LS41","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"115","10","11LS44","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"116","10","11LS50","Black-chinned Hummingbird","NY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"117","10","11LS51","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"118","12","10EB71","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"119","12","10EB81","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"120","12","10FA32","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"121","25","10EC24","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"122","26","10EC67","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"123","26","10ED31","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"124","26","10FC51","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"125","26","10FC54","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"126","27","11MS15","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"127","28","11NS08","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"128","28","11NS16","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"129","28","11NS25","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"130","28","11NS35","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"131","1","11NQ79","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"132","1","11NQ88","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"133","1","11NQ89","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"134","1","11NR70","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"135","1","11NR80","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"136","1","11NR82","Black-chinned Hummingbird","D","PROB","1","1","10.0","0.2","1","#FFFF00","#FFFF00"
"137","1","11NR85","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"138","1","11NR90","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"139","1","11NR91","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"140","1","11NR92","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"141","1","11PQ08","Black-chinned Hummingbird","H","POSS","1","1","5.88","0.1176","1","#FFA500","#FFA500"
"142","1","11PQ09","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"143","1","11PQ18","Black-chinned Hummingbird","NE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"144","1","11PQ25","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"145","1","11PQ34","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"146","1","11PQ36","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"147","1","11PQ43","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"148","2","11NR69","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"149","2","11NR79","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"150","2","11NR87","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"151","2","11NR88","Black-chinned Hummingbird","H","POSS","1","1","5.0","0.05","1","#FFA500","#FFA500"
"152","2","11NS43","Black-chinned Hummingbird","H","POSS","1","1","4.35","0.087","1","#FFA500","#FFA500"
"153","2","11NS51","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"154","2","11NS52","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"155","2","11NS60","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"156","2","11NS61","Black-chinned Hummingbird","D","PROB","1","1","6.67","0.0667","1","#FFFF00","#FFFF00"
"157","2","11NS73","Black-chinned Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"158","3","11NQ25","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"159","3","11NQ32","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"160","3","11NQ33","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"161","3","11NQ34","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"162","3","11NQ43","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"163","3","11NQ54","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"164","4","11MQ34","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"165","4","11MQ43","Black-chinned Hummingbird","NE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"166","4","11MQ45","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"167","4","11MQ52","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"168","4","11MQ53","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"169","4","11MQ55","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"170","4","11MQ67","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"171","4","11MQ73","Black-chinned Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"172","4","11MQ74","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"173","4","11MQ78","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"174","4","11MQ84","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"175","4","11MR46","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"176","4","11MR57","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"177","4","11MR60","Black-chinned Hummingbird","H","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"178","4","11NQ09","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"179","4","11NR01","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"180","4","11NR02","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"181","4","11NR05","Black-chinned Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"182","4","11NR06","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"183","5","11KQ85","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"184","5","11LQ06","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"185","5","11LQ07","Black-chinned Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"186","5","11LQ08","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"187","5","11LQ13","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"188","5","11LQ14","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"189","5","11LQ15","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"190","5","11LQ16","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"191","5","11LQ18","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"192","5","11LQ19","Black-chinned Hummingbird","D","PROB","1","1","6.67","0.0667","1","#FFFF00","#FFFF00"
"193","5","11LQ23","Black-chinned Hummingbird","T","PROB","1","2","13.33","0.1333","1","#FFFF00","#FFFF00"
"194","5","11LQ24","Black-chinned Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"195","5","11LQ54","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"196","5","11LQ63","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"197","5","11LQ66","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"198","5","11LQ68","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"199","5","11LQ93","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"200","5","11LQ94","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"201","5","11LR10","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"202","5","11MQ13","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"203","6","11LR22","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"204","6","11LR24","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"205","6","11LR25","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"206","6","11LR32","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"207","6","11LR33","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"208","6","11LR34","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"209","7","11LR37","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"210","7","11LR46","Black-chinned Hummingbird","A","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"211","7","11LR47","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"212","7","11LR48","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"213","7","11LR49","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"214","7","11LR56","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"215","7","11LR57","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"216","7","11LS70","Black-chinned Hummingbird","H","POSS","1","1","10.0","0.1","1","#FFA500","#FFA500"
"217","8","10FA43","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"218","8","10FA52","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"219","8","10FA53","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"220","8","10FA85","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"221","8","10FA86","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"222","8","10FV77","Black-chinned Hummingbird","NB","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"223","8","10FV78","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"224","8","10FV79","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"225","8","10FV88","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"226","8","10FV89","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"227","8","10FV97","Black-chinned Hummingbird","H","POSS","1","1","9.09","0.0909","1","#FFA500","#FFA500"
"228","8","10FV98","Black-chinned Hummingbird","NE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"229","9","10FB62","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"230","9","10FB72","Black-chinned Hummingbird","T","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"231","9","10FB81","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"232","9","10FC90","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"233","9","10GC03","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"234","9","11LS00","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"235","9","11LS01","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"236","9","11LS02","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"237","9","11LS03","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"238","10","11LS13","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"239","10","11LS23","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"240","10","11LS30","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"241","10","11LS32","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"242","10","11LS34","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"243","10","11LS40","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"244","10","11LS41","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"245","10","11LS44","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"246","10","11LS50","Black-chinned Hummingbird","NY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"247","10","11LS51","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"248","12","10EB71","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"249","12","10EB81","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"250","12","10FA32","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"251","25","10EC24","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"252","26","10EC67","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"253","26","10ED31","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"254","26","10FC51","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"255","26","10FC54","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"256","27","11MS15","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"257","28","11NS08","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"258","28","11NS16","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"259","28","11NS25","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"260","28","11NS35","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"261","1","11NQ79","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"262","1","11NQ88","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"263","1","11NQ89","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"264","1","11NR70","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"265","1","11NR80","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"266","1","11NR82","Black-chinned Hummingbird","D","PROB","1","1","10.0","0.2","1","#FFFF00","#FFFF00"
"267","1","11NR85","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"268","1","11NR90","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"269","1","11NR91","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"270","1","11NR92","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"271","1","11PQ08","Black-chinned Hummingbird","H","POSS","1","1","5.88","0.1176","1","#FFA500","#FFA500"
"272","1","11PQ09","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"273","1","11PQ18","Black-chinned Hummingbird","NE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"274","1","11PQ25","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"275","1","11PQ34","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"276","1","11PQ36","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"277","1","11PQ43","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"278","2","11NR69","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"279","2","11NR79","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"280","2","11NR87","Black-chinned Hummingbird","D","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"281","2","11NR88","Black-chinned Hummingbird","H","POSS","1","1","5.0","0.05","1","#FFA500","#FFA500"
"282","2","11NS43","Black-chinned Hummingbird","H","POSS","1","1","4.35","0.087","1","#FFA500","#FFA500"
"283","2","11NS51","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"284","2","11NS52","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"285","2","11NS60","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"286","2","11NS61","Black-chinned Hummingbird","D","PROB","1","1","6.67","0.0667","1","#FFFF00","#FFFF00"
"287","2","11NS73","Black-chinned Hummingbird","S","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"288","3","11NQ25","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"289","3","11NQ32","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"290","3","11NQ33","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"291","3","11NQ34","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"292","3","11NQ43","Black-chinned Hummingbird","P","PROB","1","Â","Â","Â","Â","#FFFF00","#FFFF00"
"293","3","11NQ54","Black-chinned Hummingbird","H","POSS","1","Â","Â","Â","Â","#FFA500","#FFA500"
"294","4","11MQ34","Black-chinned Hummingbird","FY","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
"295","4","11MQ43","Black-chinned Hummingbird","NE","CONF","1","Â","Â","Â","Â","#FF0000","#FF0000"
